series,method,smape,mase,cover95,width,msis,interval,owa
23,theta,6.034204792372223,0.8733496983338341,1.0,28.27832707820369,28.27832707820369,analytic,0.6874381217325596
23,theta,6.034204792372223,0.8733496983338341,1.0,4.56280809257711,4.56280809257711,empirical,0.6874381217325596
24,naive,17.26373505121758,3.113464187327824,0.7916666666666666,12.642072883854231,26.789271593459947,analytic,3.8667380805321794
24,naive,17.26373505121758,3.113464187327824,1.0,6.048074926133688,6.048074926133688,empirical,3.8667380805321794
24,naive2,4.362593965108378,0.824483919041618,1.0,24.47584145744492,24.47584145744492,analytic,1.0
24,naive2,4.362593965108378,0.824483919041618,1.0,5.228589330126098,5.228589330126098,empirical,1.0
24,seasonal_naive,7.437704996545554,1.36940560813029,1.0,6.3039116573119,6.3039116573119,analytic,1.6829029551492045
24,seasonal_naive,7.437704996545554,1.36940560813029,0.9583333333333334,5.158406039909219,5.178910186414307,empirical,1.6829029551492045
24,theta,5.722310191967055,1.100000965222495,1.0,24.47584145744491,24.47584145744491,analytic,1.3229225928946804
24,theta,5.722310191967055,1.100000965222495,0.9791666666666666,5.345256174383746,5.581477544121302,empirical,1.3229225928946804
25,naive,13.019263688830133,1.73447507093636,0.875,8.93930865594957,11.57383214842715,analytic,2.1215367405050003
25,naive,13.019263688830133,1.73447507093636,0.8333333333333334,3.132635229473495,4.306341485384859,empirical,2.1215367405050003
25,naive2,6.020888707459176,0.8335919661810651,1.0,23.29607701596711,23.29607701596711,analytic,1.0
25,naive2,6.020888707459176,0.8335919661810651,0.9166666666666666,3.0759011891159074,4.23663420015023,empirical,1.0
25,seasonal_naive,6.773751892296525,0.9522091609241995,1.0,6.000055676366578,6.000055676366578,analytic,1.1336691704700712
25,seasonal_naive,6.773751892296525,0.9522091609241995,0.9166666666666666,4.6145623339188395,5.894303810295906,empirical,1.1336691704700712
25,theta,6.81421546537292,0.9479956433465112,1.0,23.29607701596711,23.29607701596711,analytic,1.1345021101243464
25,theta,6.81421546537292,0.9479956433465112,0.9375,3.741669091000438,4.497474669174854,empirical,1.1345021101243464
26,naive,18.55905525391911,2.799724453106623,0.8541666666666666,15.365186948066258,21.828526701429965,analytic,3.6694796388751545
26,naive,18.55905525391911,2.799724453106623,0.875,4.726940682743969,7.149961169543478,empirical,3.6694796388751545
26,naive2,4.924709020420455,0.7841485650610666,1.0,26.061944956031198,26.061944956031198,analytic,1.0
26,naive2,4.924709020420455,0.7841485650610666,0.8541666666666666,4.643706059693927,5.554272387834449,empirical,1.0
26,seasonal_naive,3.3813109347920998,0.5423401323969219,1.0,6.71242289692854,6.71242289692854,analytic,0.6891152367808806
26,seasonal_naive,3.3813109347920998,0.5423401323969219,1.0,4.49210014897454,4.49210014897454,empirical,0.6891152367808806
26,theta,4.967622371701794,0.791662060299878,1.0,26.061944956031198,26.061944956031198,analytic,1.0091478048991225
26,theta,4.967622371701794,0.791662060299878,0.9583333333333334,4.52061072974716,4.83988172168497,empirical,1.0091478048991225
27,naive,20.53713741287991,3.7675925116697035,0.8333333333333334,15.515747088153347,30.534399137643973,analytic,5.721152262375783
27,naive,20.53713741287991,3.7675925116697035,0.8333333333333334,4.783553898005787,6.225716316967738,empirical,5.721152262375783
27,naive2,3.4378094954951663,0.6889749928250785,1.0,28.267290227499338,28.267290227499338,analytic,1.0
27,naive2,3.4378094954951663,0.6889749928250785,1.0,4.4437939931957935,4.4437939931957935,empirical,1.0
27,seasonal_naive,4.506120973647065,0.8135833551825136,1.0,7.280423870025914,7.280423870025914,analytic,1.2458070215870993
27,seasonal_naive,4.506120973647065,0.8135833551825136,1.0,5.237070047351095,5.237070047351095,empirical,1.2458070215870993
27,theta,3.3086312986341855,0.6492157984846139,1.0,28.267290227499338,28.267290227499338,analytic,0.9523582623297192
27,theta,3.3086312986341855,0.6492157984846139,1.0,4.975558226916548,4.975558226916548,empirical,0.9523582623297192
28,naive,16.980212939114274,2.747356042939752,0.8541666666666666,13.606171652645587,18.076584697785385,analytic,5.112316094568374
28,naive,16.980212939114274,2.747356042939752,0.8541666666666666,4.089144735206519,5.531657211236466,empirical,5.112316094568374
28,naive2,3.4846668677274604,0.513352219535353,1.0,25.472027371728316,25.472027371728316,analytic,1.0
28,naive2,3.4846668677274604,0.513352219535353,0.8541666666666666,3.8461660975798493,4.216045513748822,empirical,1.0
28,seasonal_naive,8.76613906642884,1.4990925770315087,1.0,6.560485798340699,6.560485798340699,analytic,2.717917328867045
28,seasonal_naive,8.76613906642884,1.4990925770315087,0.6458333333333334,4.673096193464235,11.53861528083705,empirical,2.717917328867045
28,theta,7.626199181264097,1.242679757625302,1.0,25.472027371728313,25.472027371728313,analytic,2.3046086544685287
28,theta,7.626199181264097,1.242679757625302,0.7291666666666666,4.29122438643295,7.061478070334835,empirical,2.3046086544685287
